"Earthquake_id","Earthquake_Date","MMI","Clinic","Week_Of","Patients","Visits","CD4","ViralLoad","ART"
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-05-27,1225,178,70,54,8
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-06-03,1197,135,63,60,5
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-06-10,1211,144,62,58,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-06-17,1158,126,51,47,0
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-06-24,1215,146,61,53,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-07-01,1200,145,62,42,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-07-08,1157,163,61,59,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-07-15,1274,145,49,62,0
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-07-22,1166,151,41,44,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-07-29,1228,138,56,67,7
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-08-05,1161,116,54,46,9
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-08-12,1165,125,45,50,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-08-19,1221,131,50,38,5
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-08-26,1217,123,54,51,1
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-09-02,1202,111,45,43,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-09-09,1254,117,46,51,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-09-16,1216,92,41,31,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-09-23,1220,108,37,49,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-09-30,1201,126,29,40,1
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-10-07,1216,122,29,48,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-10-14,1245,117,53,42,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-10-21,1205,110,33,43,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-10-28,1178,109,49,36,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-11-04,1195,109,38,43,6
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-11-11,1218,139,37,32,1
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-11-18,1186,120,35,33,1
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-11-25,1180,118,41,36,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-12-02,1263,128,37,42,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-12-09,1190,127,43,35,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-12-16,1205,136,34,47,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-12-23,1224,127,40,55,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2008-12-30,1173,127,32,34,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2009-01-06,1205,113,41,38,4
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2009-01-13,1204,146,45,38,2
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2009-01-20,1235,144,41,47,3
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2009-01-27,1183,132,49,40,5
"M 6.9 - 61 km NW of Santa Cruz, Chile",2008-08-19,4.2,"Santiago, Chile",2009-02-03,1228,138,50,32,3
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-07-24,1009,146,68,64,9
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-07-31,1055,179,61,80,7
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-08-07,1036,166,59,63,8
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-08-14,984,150,53,48,10
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-08-21,981,131,59,56,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-08-28,1058,144,63,55,8
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-09-04,983,166,62,65,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-09-11,983,153,48,63,6
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-09-18,1011,167,45,46,7
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-09-25,1045,160,68,47,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-10-02,978,138,61,46,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-10-09,969,126,45,54,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-10-16,992,136,50,53,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-10-23,967,127,51,51,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-10-30,991,131,65,47,9
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-11-06,994,115,62,53,3
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-11-13,1003,139,53,57,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-11-20,970,139,42,44,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-11-27,1024,126,42,38,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-12-04,987,133,58,47,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-12-11,1012,119,61,61,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-12-18,999,144,58,48,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2004-12-25,986,119,47,52,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-01-01,928,123,46,50,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-01-08,1057,114,42,41,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-01-15,1000,97,50,31,6
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-01-22,1008,89,20,29,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-01-29,1037,113,36,38,0
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-02-05,959,108,46,39,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-02-12,1016,111,42,39,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-02-19,971,97,34,37,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-02-26,961,103,28,30,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-03-05,978,100,35,33,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-03-12,986,113,38,36,3
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-03-19,1036,110,34,41,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-03-26,989,114,37,36,6
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-04-02,1023,109,41,52,3
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-04-09,978,102,45,33,5
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-04-16,1011,112,58,37,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-04-23,949,108,34,32,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-04-30,1014,118,42,30,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-05-07,1026,136,37,43,3
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-05-14,942,119,38,37,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-05-21,960,116,32,30,0
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-05-28,984,117,35,25,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-06-04,960,133,48,32,4
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-06-11,937,99,42,42,2
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-06-18,1033,135,43,30,1
"M 7.0 - 10 km SE of Léogâne, Haiti",2005-01-08,8,"Port-au-Prince, Haiti",2005-06-25,934,101,33,47,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-02-10,1188,185,63,72,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-02-17,1210,176,78,63,6
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-02-24,1208,171,65,58,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-03-03,1194,175,54,59,11
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-03-10,1182,183,56,70,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-03-17,1155,148,57,76,7
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-03-24,1139,158,49,53,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-03-31,1262,174,63,63,8
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-04-07,1137,151,62,63,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-04-14,1202,144,68,65,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-04-21,1147,149,55,47,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-04-28,1204,131,64,61,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-05-05,1208,154,60,59,7
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-05-12,1248,172,47,55,6
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-05-19,1153,116,36,40,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-05-26,1206,146,49,69,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-06-02,1187,149,46,61,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-06-09,1180,172,39,56,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-06-16,1238,151,55,48,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-06-23,1162,140,46,52,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-06-30,1196,148,51,66,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-07-07,1208,136,50,57,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-07-14,1203,110,64,57,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-07-21,1211,140,48,46,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-07-28,1126,117,48,38,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-08-04,1218,100,56,36,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-08-11,1165,115,48,40,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-08-18,1241,102,42,36,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-08-25,1206,104,44,35,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-09-01,1248,117,55,41,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-09-08,1188,107,44,40,5
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-09-15,1221,116,55,41,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-09-22,1200,107,44,35,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-09-29,1216,110,50,41,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-10-06,1206,107,44,34,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-10-13,1156,105,31,34,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-10-20,1254,127,54,27,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-10-27,1181,127,36,37,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-11-03,1209,119,46,47,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-11-10,1218,107,53,25,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-11-17,1199,105,50,37,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-11-24,1200,123,45,40,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-12-01,1225,128,38,46,2
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-12-08,1184,117,37,32,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-12-15,1208,120,41,27,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-12-22,1234,112,36,33,1
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2021-12-29,1220,124,54,35,3
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2022-01-05,1212,138,46,37,4
"M 7.0 - 52 km NW of Santa Cruz, Chile",2021-07-28,4.2,"Santiago, Chile",2022-01-12,1224,141,27,49,0
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-02-20,2443,249,85,67,11
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-02-27,2509,230,83,71,13
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-03-06,2482,224,93,79,8
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-03-13,2501,206,95,76,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-03-20,2592,210,76,79,7
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-03-27,2513,221,64,78,6
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-04-03,2488,216,99,88,11
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-04-10,2437,204,79,82,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-04-17,2380,195,73,73,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-04-24,2517,213,73,72,8
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-05-01,2512,209,81,75,7
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-05-08,2571,215,75,80,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-05-15,2480,184,76,93,9
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-05-22,2490,200,76,74,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-05-29,2473,196,78,87,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-06-05,2573,191,101,75,2
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-06-12,2504,179,72,75,6
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-06-19,2506,173,64,64,7
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-06-26,2535,224,74,77,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-07-03,2427,195,65,68,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-07-10,2511,198,77,59,8
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-07-17,2484,173,69,70,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-07-24,2463,166,66,61,6
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-07-31,2379,165,73,64,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-08-07,2496,172,68,73,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-08-14,2497,143,56,41,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-08-21,2555,141,57,71,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-08-28,2508,162,59,50,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-09-04,2498,121,57,46,6
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-09-11,2587,149,50,55,6
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-09-18,2517,132,52,50,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-09-25,2600,170,51,58,5
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-10-02,2619,172,57,47,11
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-10-09,2532,154,49,55,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-10-16,2387,144,49,53,1
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-10-23,2506,152,53,51,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-10-30,2467,148,55,51,1
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-11-06,2503,149,50,49,2
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-11-13,2538,169,64,41,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-11-20,2568,159,45,49,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-11-27,2468,164,57,50,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-12-04,2480,155,52,44,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-12-11,2402,149,54,48,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-12-18,2510,161,62,64,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2019-12-25,2549,175,65,61,2
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2020-01-01,2463,172,51,50,3
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2020-01-08,2522,156,36,49,1
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2020-01-15,2422,170,51,54,4
"M 7.1 - 1 km S of Matzaco, Mexico",2019-08-07,6.6,"Mexico City, Mexico",2020-01-22,2483,162,56,48,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-04-06,999,186,58,59,6
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-04-13,933,167,50,52,7
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-04-20,1016,176,54,61,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-04-27,1020,178,60,68,9
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-05-04,1001,147,50,66,4
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-05-11,1012,141,43,64,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-05-18,995,148,69,63,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-05-25,1015,142,56,47,7
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-06-01,1073,169,70,50,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-06-08,1032,153,62,62,7
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-06-15,1010,157,55,55,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-06-22,1011,145,60,56,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-06-29,1041,144,54,39,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-07-06,945,128,43,44,4
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-07-13,1000,140,60,35,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-07-20,984,128,55,50,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-07-27,1034,135,42,64,5
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-08-03,1048,148,67,47,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-08-10,972,116,41,48,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-08-17,978,133,45,62,6
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-08-24,963,130,43,53,6
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-08-31,982,121,60,51,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-09-07,1005,144,40,43,1
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-09-14,974,121,39,55,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-09-21,1027,135,58,50,2
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-09-28,1012,95,46,33,4
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-10-05,999,102,34,48,3
"M 7.2 - Nippes, Haiti",2021-09-21,4.6,"Port-au-Prince, Haiti",2021-10-12,990,105,36,35,3
